backend,store_size,dom_cat,dom_ratio,seg_mv,seg_cwv,scs,correct_mv,correct_cwv
KoBERT,5,5,0.8,5,5,0.464595,1,1
KoBERT,5,0,1.0,0,0,0.464595,1,1
KoBERT,5,6,0.8,6,6,0.253063,1,1
KoBERT,5,2,1.0,2,2,1.0,1,1
KoBERT,5,4,1.0,4,4,0.253063,1,1
KoBERT,5,4,0.8,4,4,0.253063,1,1
KoBERT,5,8,0.6,8,8,0.253063,1,1
KoBERT,5,4,0.6,4,4,0.253063,1,1
KoBERT,5,8,0.6,8,8,0.253063,1,1
KoBERT,5,7,0.8,7,7,0.136896,1,1
KoBERT,5,7,0.6,7,7,0.136896,1,1
KoBERT,5,8,0.6,8,8,0.253063,1,1
KoBERT,5,10,1.0,10,10,1.0,1,1
KoBERT,5,7,0.6,7,7,0.136896,1,1
KoBERT,5,3,0.6,3,3,0.136896,1,1
KoBERT,5,1,0.8,1,1,0.464595,1,1
KoBERT,5,9,0.8,9,9,0.253063,1,1
KoBERT,5,3,0.6,3,3,0.136896,1,1
KoBERT,5,6,0.8,6,6,0.253063,1,1
KoBERT,5,3,1.0,3,3,0.158609,1,1
KoBERT,5,3,1.0,3,3,0.464595,1,1
KoBERT,5,3,0.8,3,0,0.136896,1,0
KoBERT,5,0,0.8,0,0,0.253063,1,1
KoBERT,5,6,0.8,6,6,0.253063,1,1
KoBERT,5,6,0.8,6,6,0.464595,1,1
KoBERT,5,7,0.6,7,7,0.136896,1,1
KoBERT,5,10,0.6,10,10,0.253063,1,1
KoBERT,5,9,0.6,9,9,0.304422,1,1
KoBERT,5,0,1.0,0,0,0.464595,1,1
KoBERT,5,5,0.8,5,5,0.253063,1,1
KoBERT,5,6,0.8,6,6,0.464595,1,1
KoBERT,5,3,0.6,6,6,0.136896,0,0
KoBERT,5,4,0.8,4,4,0.158609,1,1
KoBERT,5,4,0.8,4,4,0.464595,1,1
KoBERT,5,4,0.8,4,4,0.253063,1,1
KoBERT,5,4,0.6,9,7,0.060206,0,0
TF-IDF + LR,10,0,0.8,0,0,0.416249,1,1
TF-IDF + LR,10,2,0.7,2,2,0.15818,1,1
TF-IDF + LR,10,4,0.9,4,4,0.324558,1,1
TF-IDF + LR,10,1,0.8,1,1,0.297015,1,1
TF-IDF + LR,10,0,0.8,0,0,0.297015,1,1
TF-IDF + LR,10,7,0.8,7,7,0.416249,1,1
TF-IDF + LR,10,1,0.8,1,1,0.297015,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,8,0.8,8,8,0.464595,1,1
TF-IDF + LR,10,7,0.7,7,7,0.233377,1,1
TF-IDF + LR,10,8,1.0,8,8,0.464595,1,1
TF-IDF + LR,10,10,0.8,10,10,0.324558,1,1
TF-IDF + LR,10,0,1.0,0,0,1.0,1,1
TF-IDF + LR,10,8,0.7,8,8,0.297015,1,1
TF-IDF + LR,10,6,0.7,6,6,0.297015,1,1
TF-IDF + LR,10,3,0.6,0,0,0.168864,0,0
TF-IDF + LR,10,8,0.8,8,8,0.416249,1,1
TF-IDF + LR,10,6,0.8,6,6,0.216532,1,1
TF-IDF + LR,10,8,0.8,8,8,0.464595,1,1
TF-IDF + LR,10,5,0.9,5,5,0.324558,1,1
TF-IDF + LR,10,7,0.7,7,7,0.15818,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,9,0.6,9,9,0.128126,1,1
TF-IDF + LR,10,3,0.9,3,3,0.324558,1,1
TF-IDF + LR,10,1,0.7,1,1,0.324558,1,1
TF-IDF + LR,10,7,0.8,7,7,0.233377,1,1
TF-IDF + LR,10,9,0.6,9,9,0.216532,1,1
TF-IDF + LR,10,9,1.0,9,9,0.612663,1,1
TF-IDF + LR,10,6,0.9,6,6,0.612663,1,1
TF-IDF + LR,10,1,0.9,1,1,0.464595,1,1
TF-IDF + LR,10,0,0.8,0,0,0.416249,1,1
TF-IDF + LR,10,0,0.9,0,0,0.416249,1,1
TF-IDF + LR,10,0,0.9,0,0,0.297015,1,1
TF-IDF + LR,10,3,0.8,3,3,0.15818,1,1
TF-IDF + LR,10,9,0.9,9,9,0.297015,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,3,0.8,3,3,0.216532,1,1
TF-IDF + LR,10,9,0.9,9,9,0.612663,1,1
TF-IDF + LR,10,5,1.0,5,5,1.0,1,1
TF-IDF + LR,10,0,0.6,0,0,0.087046,1,1
TF-IDF + LR,10,0,0.9,0,0,0.324558,1,1
TF-IDF + LR,10,0,0.7,0,0,0.181096,1,1
TF-IDF + LR,10,1,0.8,1,1,0.416249,1,1
TF-IDF + LR,10,0,0.9,0,0,0.464595,1,1
TF-IDF + LR,10,0,0.6,0,0,0.140526,1,1
TF-IDF + LR,10,1,0.7,1,1,0.297015,1,1
TF-IDF + LR,10,4,1.0,4,4,0.612663,1,1
TF-IDF + LR,10,8,0.8,8,8,0.297015,1,1
TF-IDF + LR,10,5,0.6,5,5,0.261385,1,1
TF-IDF + LR,10,10,0.7,10,10,0.233377,1,1
TF-IDF + LR,10,8,1.0,8,8,1.0,1,1
TF-IDF + LR,10,2,1.0,2,2,1.0,1,1
TF-IDF + LR,10,0,1.0,0,0,0.416249,1,1
TF-IDF + LR,10,0,0.8,0,0,0.297015,1,1
TF-IDF + LR,10,9,0.7,9,9,0.324558,1,1
TF-IDF + LR,10,4,0.8,4,4,0.168864,1,1
TF-IDF + LR,10,8,0.8,8,8,0.297015,1,1
TF-IDF + LR,10,3,0.7,3,3,0.233377,1,1
TF-IDF + LR,10,9,0.7,9,9,0.261385,1,1
TF-IDF + LR,10,1,0.7,1,1,0.324558,1,1
TF-IDF + LR,10,3,1.0,3,3,0.211778,1,1
TF-IDF + LR,10,4,0.9,4,4,0.297015,1,1
TF-IDF + LR,10,4,0.7,4,4,0.15818,1,1
TF-IDF + LR,10,6,0.8,6,6,0.233377,1,1
TF-IDF + LR,10,3,0.9,3,3,0.612663,1,1
TF-IDF + LR,10,7,0.9,7,7,0.612663,1,1
TF-IDF + LR,10,3,0.8,3,3,0.120412,1,1
TF-IDF + LR,10,6,0.8,6,6,0.416249,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,9,0.7,9,9,0.372085,1,1
TF-IDF + LR,10,7,1.0,7,7,0.612663,1,1
TF-IDF + LR,10,7,0.9,7,7,0.297015,1,1
TF-IDF + LR,10,6,0.7,6,6,0.324558,1,1
TF-IDF + LR,10,2,0.6,2,2,0.233377,1,1
TF-IDF + LR,10,5,1.0,5,5,1.0,1,1
TF-IDF + LR,10,4,0.6,4,4,0.168864,1,1
TF-IDF + LR,10,10,0.8,10,10,0.464595,1,1
TF-IDF + LR,10,9,0.7,9,9,0.297015,1,1
TF-IDF + LR,10,7,0.9,7,7,0.416249,1,1
TF-IDF + LR,10,4,0.7,4,4,0.120412,1,1
TF-IDF + LR,10,0,0.9,0,0,0.261385,1,1
TF-IDF + LR,10,9,0.9,9,9,0.324558,1,1
TF-IDF + LR,10,4,0.8,4,4,0.131301,1,1
TF-IDF + LR,10,2,0.8,2,2,0.297015,1,1
TF-IDF + LR,10,7,0.7,7,7,0.233377,1,1
TF-IDF + LR,10,0,0.6,0,0,0.216532,1,1
TF-IDF + LR,10,5,0.9,5,5,0.416249,1,1
TF-IDF + LR,10,10,0.9,10,10,0.416249,1,1
TF-IDF + LR,10,2,0.8,2,2,0.233377,1,1
TF-IDF + LR,10,3,0.8,3,3,0.416249,1,1
TF-IDF + LR,10,9,0.8,9,9,0.297015,1,1
TF-IDF + LR,10,8,0.8,8,8,0.416249,1,1
TF-IDF + LR,10,1,0.7,1,1,0.297015,1,1
TF-IDF + LR,10,4,0.6,4,4,0.15818,1,1
TF-IDF + LR,10,0,0.8,0,0,0.416249,1,1
TF-IDF + LR,10,7,0.9,7,7,0.216532,1,1
TF-IDF + LR,10,3,0.9,3,3,0.416249,1,1
TF-IDF + LR,10,3,0.8,3,3,0.324558,1,1
TF-IDF + LR,10,2,0.9,2,2,0.416249,1,1
TF-IDF + LR,10,0,0.8,0,0,0.324558,1,1
TF-IDF + LR,10,3,1.0,3,3,0.216532,1,1
TF-IDF + LR,10,3,0.6,3,3,0.15818,1,1
TF-IDF + LR,10,4,0.8,4,4,0.181096,1,1
TF-IDF + LR,10,9,0.9,9,9,0.612663,1,1
TF-IDF + LR,10,1,0.8,1,1,0.324558,1,1
TF-IDF + LR,10,8,0.7,8,8,0.297015,1,1
TF-IDF + LR,10,1,0.6,1,1,0.216532,1,1
TF-IDF + LR,10,2,0.6,2,2,0.253063,1,1
TF-IDF + LR,10,0,0.8,0,0,0.233377,1,1
TF-IDF + LR,10,4,0.8,4,4,0.416249,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,7,0.8,7,7,0.216532,1,1
TF-IDF + LR,10,0,0.6,0,0,0.15818,1,1
TF-IDF + LR,10,5,0.6,5,5,0.216532,1,1
TF-IDF + LR,10,8,0.8,8,8,0.297015,1,1
TF-IDF + LR,10,3,0.8,3,3,0.297015,1,1
TF-IDF + LR,10,3,0.7,3,3,0.253063,1,1
TF-IDF + LR,10,5,0.7,5,5,0.233377,1,1
TF-IDF + LR,10,4,0.6,4,4,0.216532,1,1
TF-IDF + LR,10,10,0.8,10,10,0.464595,1,1
TF-IDF + LR,10,9,0.6,9,9,0.216532,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,0,0.7,0,0,0.233377,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,7,0.7,7,7,0.113574,1,1
TF-IDF + LR,10,7,1.0,7,7,0.416249,1,1
TF-IDF + LR,10,10,0.7,10,10,0.324558,1,1
TF-IDF + LR,10,8,0.7,8,8,0.324558,1,1
TF-IDF + LR,10,10,1.0,10,10,0.612663,1,1
TF-IDF + LR,10,2,1.0,2,2,0.416249,1,1
TF-IDF + LR,10,6,0.8,6,6,0.464595,1,1
TF-IDF + LR,10,4,0.7,4,4,0.297015,1,1
TF-IDF + LR,10,5,0.6,5,5,0.233377,1,1
TF-IDF + LR,10,5,0.9,5,5,0.416249,1,1
TF-IDF + LR,10,10,1.0,10,10,1.0,1,1
TF-IDF + LR,10,4,0.9,4,4,0.416249,1,1
TF-IDF + LR,10,9,1.0,9,9,1.0,1,1
TF-IDF + LR,10,4,0.6,4,4,0.181096,1,1
TF-IDF + LR,10,2,0.7,2,2,0.416249,1,1
TF-IDF + LR,10,0,0.6,0,0,0.216532,1,1
TF-IDF + LR,10,3,0.7,3,3,0.15818,1,1
TF-IDF + LR,10,3,0.8,3,3,0.261385,1,1
TF-IDF + LR,10,3,0.8,3,3,0.15818,1,1
TF-IDF + LR,10,6,0.9,6,6,0.297015,1,1
TF-IDF + LR,10,6,0.9,6,6,0.416249,1,1
TF-IDF + LR,10,3,0.8,3,3,0.324558,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,4,0.7,4,4,0.216532,1,1
TF-IDF + LR,10,6,0.8,6,6,0.416249,1,1
TF-IDF + LR,10,5,0.8,5,5,0.416249,1,1
TF-IDF + LR,10,6,0.9,6,6,0.416249,1,1
TF-IDF + LR,10,5,0.6,5,5,0.15818,1,1
TF-IDF + LR,10,6,0.9,6,6,0.612663,1,1
TF-IDF + LR,10,7,1.0,7,7,0.297015,1,1
TF-IDF + LR,10,3,1.0,3,3,0.464595,1,1
TF-IDF + LR,10,3,1.0,3,3,0.416249,1,1
TF-IDF + LR,10,5,0.9,5,5,0.324558,1,1
TF-IDF + LR,10,6,0.7,6,6,0.168864,1,1
TF-IDF + LR,10,4,0.8,4,4,0.216532,1,1
TF-IDF + LR,10,4,0.8,4,4,0.416249,1,1
TF-IDF + LR,10,2,0.6,2,2,0.216532,1,1
TF-IDF + LR,10,2,1.0,2,2,0.464595,1,1
TF-IDF + LR,10,3,1.0,3,3,0.324558,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,3,0.7,3,3,0.131301,1,1
TF-IDF + LR,10,9,0.8,9,9,0.216532,1,1
TF-IDF + LR,10,5,0.9,5,5,0.416249,1,1
TF-IDF + LR,10,9,1.0,9,9,0.324558,1,1
TF-IDF + LR,10,0,1.0,0,0,0.233377,1,1
TF-IDF + LR,10,2,1.0,2,2,1.0,1,1
TF-IDF + LR,10,1,0.8,1,1,0.416249,1,1
TF-IDF + LR,10,1,1.0,1,1,0.612663,1,1
TF-IDF + LR,10,3,0.7,3,3,0.233377,1,1
TF-IDF + LR,10,7,0.8,7,7,0.297015,1,1
TF-IDF + LR,10,3,0.9,3,3,0.168864,1,1
TF-IDF + LR,10,5,1.0,5,5,1.0,1,1
TF-IDF + LR,10,10,0.9,10,10,0.612663,1,1
TF-IDF + LR,10,6,0.8,6,6,0.297015,1,1
TF-IDF + LR,10,0,0.9,0,0,0.612663,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,0,0.7,0,0,0.168864,1,1
TF-IDF + LR,10,5,0.7,5,5,0.297015,1,1
TF-IDF + LR,10,7,1.0,7,7,0.612663,1,1
TF-IDF + LR,10,9,0.6,9,9,0.168864,1,1
TF-IDF + LR,10,5,0.6,5,5,0.216532,1,1
TF-IDF + LR,10,1,1.0,1,1,1.0,1,1
TF-IDF + LR,10,7,0.8,7,7,0.216532,1,1
TF-IDF + LR,10,4,1.0,4,4,0.416249,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,9,0.8,9,9,0.297015,1,1
TF-IDF + LR,10,0,1.0,0,0,0.464595,1,1
TF-IDF + LR,10,9,0.8,9,9,0.324558,1,1
TF-IDF + LR,10,10,0.9,10,10,0.416249,1,1
TF-IDF + LR,10,8,0.8,8,8,0.416249,1,1
TF-IDF + LR,10,4,0.9,4,4,0.612663,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,7,0.8,7,7,0.181096,1,1
TF-IDF + LR,10,2,0.6,2,2,0.233377,1,1
TF-IDF + LR,10,9,0.8,9,9,0.233377,1,1
TF-IDF + LR,10,5,0.9,5,5,0.416249,1,1
TF-IDF + LR,10,6,0.8,6,6,0.416249,1,1
TF-IDF + LR,10,6,0.6,6,6,0.233377,1,1
TF-IDF + LR,10,8,0.8,8,8,0.464595,1,1
TF-IDF + LR,10,4,0.7,4,4,0.216532,1,1
TF-IDF + LR,10,9,0.8,9,9,0.416249,1,1
TF-IDF + LR,10,0,0.7,0,0,0.216532,1,1
TF-IDF + LR,10,10,0.6,10,10,0.233377,1,1
TF-IDF + LR,10,7,0.9,7,7,0.297015,1,1
TF-IDF + LR,10,2,1.0,2,2,0.612663,1,1
TF-IDF + LR,10,9,0.7,9,9,0.233377,1,1
TF-IDF + LR,10,7,0.8,7,7,0.216532,1,1
TF-IDF + LR,10,0,0.7,0,0,0.297015,1,1
TF-IDF + LR,10,10,0.6,10,10,0.216532,1,1
TF-IDF + LR,10,3,0.9,3,3,0.297015,1,1
TF-IDF + LR,10,7,0.8,7,7,0.297015,1,1
TF-IDF + LR,10,7,1.0,7,7,0.612663,1,1
TF-IDF + LR,10,9,1.0,9,9,1.0,1,1
TF-IDF + LR,10,2,0.7,2,2,0.233377,1,1
TF-IDF + LR,10,1,0.7,1,1,0.324558,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,4,0.6,4,4,0.233377,1,1
TF-IDF + LR,10,9,0.6,9,9,0.186187,1,1
TF-IDF + LR,10,4,0.8,4,4,0.216532,1,1
TF-IDF + LR,10,7,0.9,7,7,0.233377,1,1
TF-IDF + LR,10,7,0.8,7,7,0.297015,1,1
TF-IDF + LR,10,6,1.0,6,6,0.416249,1,1
TF-IDF + LR,10,2,0.7,2,2,0.216532,1,1
TF-IDF + LR,10,7,0.8,7,7,0.168864,1,1
TF-IDF + LR,10,4,0.9,4,4,0.216532,1,1
TF-IDF + LR,10,10,0.9,10,10,0.416249,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,4,1.0,4,4,0.416249,1,1
TF-IDF + LR,10,8,0.9,8,8,0.464595,1,1
TF-IDF + LR,10,0,0.9,0,0,0.297015,1,1
TF-IDF + LR,10,5,0.7,5,5,0.297015,1,1
TF-IDF + LR,10,10,0.8,10,10,0.324558,1,1
TF-IDF + LR,10,4,0.9,4,4,0.261385,1,1
TF-IDF + LR,10,6,0.6,6,6,0.128126,1,1
TF-IDF + LR,10,10,0.9,10,10,0.416249,1,1
TF-IDF + LR,10,2,0.7,2,2,0.216532,1,1
TF-IDF + LR,10,9,0.8,9,9,0.416249,1,1
TF-IDF + LR,10,5,0.8,5,5,0.324558,1,1
TF-IDF + LR,10,4,0.9,4,4,0.416249,1,1
TF-IDF + LR,10,2,0.6,2,2,0.233377,1,1
TF-IDF + LR,10,7,1.0,7,7,0.612663,1,1
TF-IDF + LR,10,10,0.7,10,10,0.297015,1,1
TF-IDF + LR,10,2,1.0,2,2,0.612663,1,1
TF-IDF + LR,10,10,0.7,10,10,0.233377,1,1
TF-IDF + LR,10,6,0.9,6,6,0.297015,1,1
TF-IDF + LR,10,10,0.9,10,10,0.612663,1,1
TF-IDF + LR,10,9,0.7,9,9,0.297015,1,1
TF-IDF + LR,10,1,0.7,1,1,0.216532,1,1
TF-IDF + LR,10,8,0.9,8,8,0.416249,1,1
TF-IDF + LR,10,1,0.9,1,1,0.612663,1,1
TF-IDF + LR,10,3,0.9,3,3,0.233377,1,1
TF-IDF + LR,10,7,0.8,0,7,0.088996,0,1
TF-IDF + LR,10,4,0.8,4,4,0.216532,1,1
TF-IDF + LR,10,1,0.6,1,1,0.216532,1,1
TF-IDF + LR,10,4,0.7,4,4,0.297015,1,1
TF-IDF + LR,10,3,0.6,3,3,0.216532,1,1
TF-IDF + LR,10,4,0.8,4,4,0.233377,1,1
TF-IDF + LR,10,6,0.9,6,6,0.168864,1,1
TF-IDF + LR,10,4,0.7,4,4,0.186187,1,1
TF-IDF + LR,10,7,0.8,7,7,0.168864,1,1
TF-IDF + LR,10,0,0.9,0,0,0.233377,1,1
TF-IDF + LR,10,0,1.0,0,0,1.0,1,1
TF-IDF + LR,10,3,0.8,3,3,0.168864,1,1
TF-IDF + LR,10,2,0.7,2,2,0.297015,1,1
TF-IDF + LR,10,9,0.9,9,9,0.297015,1,1
TF-IDF + LR,10,1,0.7,1,1,0.297015,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,6,0.7,6,6,0.128126,1,1
TF-IDF + LR,10,3,0.8,3,3,0.15818,1,1
TF-IDF + LR,10,6,0.7,6,6,0.253063,1,1
TF-IDF + LR,10,9,0.9,9,9,0.416249,1,1
TF-IDF + LR,10,2,0.6,2,2,0.168864,1,1
TF-IDF + LR,10,6,0.9,6,6,0.612663,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,7,0.9,7,7,0.297015,1,1
TF-IDF + LR,10,0,0.8,0,0,0.168864,1,1
TF-IDF + LR,10,7,0.8,7,7,0.297015,1,1
TF-IDF + LR,10,9,0.6,9,9,0.216532,1,1
TF-IDF + LR,10,1,0.9,1,1,0.416249,1,1
TF-IDF + LR,10,1,0.7,1,1,0.233377,1,1
TF-IDF + LR,10,5,0.6,5,5,0.233377,1,1
TF-IDF + LR,10,2,0.7,2,2,0.297015,1,1
TF-IDF + LR,10,10,0.6,10,10,0.15818,1,1
TF-IDF + LR,10,3,0.6,3,0,0.146955,1,0
TF-IDF + LR,10,2,0.7,2,2,0.181096,1,1
TF-IDF + LR,10,4,0.7,4,4,0.216532,1,1
TF-IDF + LR,10,8,0.8,8,8,0.372085,1,1
TF-IDF + LR,10,1,0.7,1,1,0.297015,1,1
TF-IDF + LR,10,0,0.7,0,0,0.216532,1,1
TF-IDF + LR,10,9,0.7,9,9,0.216532,1,1
TF-IDF + LR,10,5,0.7,5,5,0.324558,1,1
TF-IDF + LR,10,8,0.9,8,8,0.416249,1,1
TF-IDF + LR,10,1,0.8,1,1,0.324558,1,1
TF-IDF + LR,10,1,0.6,1,1,0.216532,1,1
TF-IDF + LR,10,9,0.7,9,9,0.216532,1,1
TF-IDF + LR,10,9,1.0,9,9,0.297015,1,1
TF-IDF + LR,10,1,0.7,1,1,0.324558,1,1
TF-IDF + LR,10,9,1.0,9,9,0.612663,1,1
TF-IDF + LR,10,4,0.9,4,4,0.416249,1,1
TF-IDF + LR,10,6,0.8,6,6,0.324558,1,1
TF-IDF + LR,10,1,0.8,1,1,0.297015,1,1
TF-IDF + LR,10,8,0.8,8,8,0.297015,1,1
TF-IDF + LR,10,6,0.6,6,6,0.216532,1,1
TF-IDF + LR,10,4,0.7,4,4,0.168864,1,1
TF-IDF + LR,10,5,0.7,5,5,0.168864,1,1
TF-IDF + LR,10,5,0.7,5,5,0.233377,1,1
TF-IDF + LR,10,2,0.8,2,2,0.416249,1,1
TF-IDF + LR,10,7,0.7,7,7,0.233377,1,1
TF-IDF + LR,10,8,1.0,8,8,1.0,1,1
TF-IDF + LR,10,0,0.8,0,0,0.297015,1,1
TF-IDF + LR,10,4,0.7,4,4,0.216532,1,1
TF-IDF + LR,10,0,0.8,0,0,0.297015,1,1
TF-IDF + LR,10,8,0.9,8,8,0.297015,1,1
TF-IDF + LR,10,6,0.8,6,6,0.416249,1,1
TF-IDF + LR,10,1,0.7,1,1,0.297015,1,1
TF-IDF + LR,10,9,0.7,9,9,0.324558,1,1
TF-IDF + LR,10,9,1.0,9,9,0.416249,1,1
TF-IDF + LR,10,6,0.8,6,6,0.297015,1,1
TF-IDF + LR,10,4,1.0,4,4,0.464595,1,1
TF-IDF + LR,10,6,0.7,6,6,0.233377,1,1
TF-IDF + LR,10,3,1.0,3,3,0.216532,1,1
TF-IDF + LR,10,4,0.7,4,4,0.324558,1,1
TF-IDF + LR,10,1,0.9,1,1,0.612663,1,1
TF-IDF + LR,10,6,0.9,6,6,0.416249,1,1
TF-IDF + LR,10,5,0.8,5,5,0.416249,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,6,0.8,6,6,0.216532,1,1
TF-IDF + LR,10,4,0.9,4,4,0.324558,1,1
TF-IDF + LR,10,3,0.7,3,3,0.233377,1,1
TF-IDF + LR,10,2,0.7,2,2,0.253063,1,1
TF-IDF + LR,10,4,0.7,4,4,0.168864,1,1
TF-IDF + LR,10,3,0.9,3,3,0.168864,1,1
TF-IDF + LR,10,4,0.6,4,4,0.120412,1,1
TF-IDF + LR,10,1,0.8,1,1,0.416249,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,7,0.6,7,7,0.128126,1,1
TF-IDF + LR,10,3,0.9,3,3,0.261385,1,1
TF-IDF + LR,10,8,0.6,8,8,0.216532,1,1
TF-IDF + LR,10,2,0.7,2,2,0.216532,1,1
TF-IDF + LR,10,3,0.7,3,3,0.120412,1,1
TF-IDF + LR,10,1,0.9,1,1,0.416249,1,1
TF-IDF + LR,10,0,0.9,0,0,0.416249,1,1
TF-IDF + LR,10,1,0.9,1,1,0.612663,1,1
TF-IDF + LR,10,8,1.0,8,8,1.0,1,1
TF-IDF + LR,10,6,0.7,6,6,0.168864,1,1
TF-IDF + LR,10,3,0.9,3,3,0.464595,1,1
TF-IDF + LR,10,5,0.8,5,5,0.297015,1,1
TF-IDF + LR,10,6,0.7,6,6,0.324558,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,0,0.7,0,0,0.233377,1,1
TF-IDF + LR,10,2,0.6,2,2,0.233377,1,1
TF-IDF + LR,10,5,0.8,5,5,0.464595,1,1
TF-IDF + LR,10,4,0.8,4,4,0.168864,1,1
TF-IDF + LR,10,7,0.8,7,7,0.324558,1,1
TF-IDF + LR,10,0,1.0,0,0,0.416249,1,1
TF-IDF + LR,10,4,0.8,4,4,0.233377,1,1
TF-IDF + LR,10,4,0.9,4,4,0.216532,1,1
TF-IDF + LR,10,5,0.7,5,5,0.168864,1,1
TF-IDF + LR,10,5,0.7,5,5,0.324558,1,1
TF-IDF + LR,10,2,0.7,2,2,0.216532,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,10,0.8,10,10,0.464595,1,1
TF-IDF + LR,10,0,0.6,0,0,0.216532,1,1
TF-IDF + LR,10,7,0.9,7,7,0.416249,1,1
TF-IDF + LR,10,3,0.7,2,3,0.094609,0,1
TF-IDF + LR,10,5,0.7,5,5,0.233377,1,1
TF-IDF + LR,10,7,0.6,7,7,0.15818,1,1
TF-IDF + LR,10,5,1.0,5,5,0.612663,1,1
TF-IDF + LR,10,6,0.7,6,6,0.324558,1,1
TF-IDF + LR,10,1,0.9,1,1,0.612663,1,1
TF-IDF + LR,10,2,0.7,2,2,0.297015,1,1
TF-IDF + LR,10,1,1.0,1,1,1.0,1,1
TF-IDF + LR,10,7,0.8,7,7,0.416249,1,1
TF-IDF + LR,10,4,0.6,4,4,0.233377,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,3,0.6,3,3,0.128126,1,1
TF-IDF + LR,10,9,0.8,9,9,0.216532,1,1
TF-IDF + LR,10,4,0.8,4,4,0.416249,1,1
TF-IDF + LR,10,8,1.0,8,8,1.0,1,1
TF-IDF + LR,10,6,0.9,6,6,0.297015,1,1
TF-IDF + LR,10,7,0.6,7,7,0.120412,1,1
TF-IDF + LR,10,4,0.7,4,4,0.216532,1,1
TF-IDF + LR,10,7,0.8,7,7,0.15818,1,1
TF-IDF + LR,10,9,0.6,9,9,0.186187,1,1
TF-IDF + LR,10,8,0.7,8,8,0.168864,1,1
TF-IDF + LR,10,7,0.8,7,7,0.297015,1,1
TF-IDF + LR,10,2,1.0,2,2,1.0,1,1
TF-IDF + LR,10,5,0.9,5,5,0.612663,1,1
TF-IDF + LR,10,8,0.9,8,8,0.612663,1,1
TF-IDF + LR,10,4,0.7,4,4,0.297015,1,1
TF-IDF + LR,10,0,0.6,0,0,0.216532,1,1
TF-IDF + LR,10,0,0.7,0,0,0.216532,1,1
TF-IDF + LR,10,0,1.0,0,0,0.464595,1,1
TF-IDF + LR,10,4,0.6,4,4,0.15818,1,1
TF-IDF + LR,10,4,0.7,4,4,0.15818,1,1
TF-IDF + LR,10,6,0.9,6,6,0.612663,1,1
TF-IDF + LR,10,10,0.8,10,10,0.416249,1,1
TF-IDF + LR,10,0,0.9,0,0,0.297015,1,1
TF-IDF + LR,10,7,0.7,7,7,0.233377,1,1
TF-IDF + LR,10,8,0.6,8,8,0.128126,1,1
TF-IDF + LR,10,4,1.0,4,4,0.211778,1,1
TF-IDF + LR,10,9,0.6,9,9,0.233377,1,1
TF-IDF + LR,10,9,0.7,9,9,0.168864,1,1
TF-IDF + LR,10,8,0.9,8,8,0.297015,1,1
TF-IDF + LR,10,9,0.7,9,9,0.216532,1,1
TF-IDF + LR,10,6,0.9,6,6,0.612663,1,1
TF-IDF + LR,10,4,0.7,4,4,0.233377,1,1
TF-IDF + LR,10,9,0.7,9,9,0.297015,1,1
TF-IDF + LR,10,10,0.8,10,10,0.297015,1,1
TF-IDF + LR,10,5,0.7,5,5,0.15818,1,1
TF-IDF + LR,10,0,0.7,0,0,0.233377,1,1
TF-IDF + LR,10,3,0.6,3,3,0.216532,1,1
TF-IDF + LR,10,2,0.7,2,2,0.15818,1,1
TF-IDF + LR,10,5,1.0,5,5,1.0,1,1
